,id,labels_old,labels
983,984,"[2.9013980e-10 3.7938783e-10 5.2377267e-09 ... 6.0104660e-10 4.7016083e-03
 2.0294208e-07]",0
984,985,"[2.2682742e-15 8.8851268e-13 2.3581905e-12 ... 1.8645030e-13 1.4780564e-15
 3.8133925e-13]",0
985,986,"[2.68726321e-08 1.97027242e-10 8.00763511e-10 ... 1.87044567e-08
 1.07590725e-11 2.33527487e-07]",0
986,987,"[3.3982721e-14 1.3170671e-12 1.3352161e-11 ... 1.6633077e-11 2.3351737e-17
 7.7932799e-13]",0
987,988,"[7.0689912e-11 9.5426785e-11 4.2818109e-09 ... 2.4283627e-11 8.6520521e-13
 2.5587532e-08]",0
988,989,"[1.0018202e-17 1.2453826e-18 2.4710954e-18 ... 1.4843486e-18 2.0627742e-09
 5.2387034e-16]",0
989,990,"[5.7637888e-14 6.5651999e-14 3.1146061e-11 ... 9.8887912e-13 7.2719464e-15
 1.4782512e-11]",0
990,991,"[8.6311011e-16 3.0521585e-14 9.2556618e-14 ... 5.2745191e-15 2.0919319e-20
 3.6990458e-15]",0
991,992,"[7.6134964e-15 1.9426768e-14 6.6216123e-15 ... 5.9611539e-13 3.2844536e-17
 1.0058190e-15]",0
992,993,"[2.41989399e-16 1.49933573e-14 7.92110315e-15 ... 1.10891554e-14
 4.51914863e-15 9.21552958e-15]",0
993,994,"[5.9177848e-14 2.9664324e-12 2.0204687e-14 ... 6.8943299e-13 8.0809383e-15
 3.3436765e-12]",0
994,995,"[2.6252172e-16 1.9147264e-14 1.0163179e-14 ... 1.4760344e-14 7.5217254e-15
 8.9046448e-15]",0
995,996,"[2.7146003e-17 1.5149606e-16 1.7619832e-16 ... 1.2101945e-14 3.0621639e-22
 9.9651563e-16]",0
996,997,"[3.0105069e-14 9.6495660e-14 5.0970686e-12 ... 2.9222794e-13 1.0167765e-12
 1.8613583e-13]",0
997,998,"[6.2873135e-14 5.2214909e-14 2.6400242e-13 ... 3.0770711e-14 3.5411502e-12
 1.4774182e-13]",0
998,999,"[7.5580771e-16 1.3294005e-13 8.8439378e-17 ... 1.4957530e-15 1.6531282e-13
 4.7351316e-12]",0
999,1000,"[1.2857078e-13 5.6673507e-12 4.9255331e-12 ... 1.9075885e-11 1.4657151e-15
 3.0706673e-11]",0
1000,1001,"[1.7375422e-14 2.7182534e-13 1.7238884e-11 ... 3.2495050e-12 3.2645942e-16
 5.8983126e-14]",0
1001,1002,"[4.5535787e-14 5.5361743e-15 1.2630145e-15 ... 4.3706432e-16 1.5071496e-13
 3.7354727e-16]",0
1002,1003,"[1.3914005e-15 1.0333150e-15 1.3784879e-16 ... 8.5052941e-17 6.1321954e-15
 1.4869464e-15]",0
1003,1004,"[2.7350773e-17 3.5791026e-15 2.7467068e-15 ... 9.4612437e-15 2.8378842e-18
 1.5171946e-14]",0
1004,1005,"[4.5514732e-08 1.9926853e-08 5.6808724e-10 ... 2.4771541e-07 1.6614226e-09
 2.1442876e-08]",0
1005,1006,"[1.8941742e-14 5.2126996e-12 2.4389865e-11 ... 2.2600121e-12 3.1190691e-16
 2.1326532e-10]",0
1006,1007,"[2.7341710e-16 9.8788224e-16 3.2741334e-17 ... 7.1633269e-16 6.2224165e-17
 4.3530185e-14]",0
1007,1008,"[5.1336163e-16 7.1004543e-16 2.8553606e-15 ... 3.8921381e-16 2.2466667e-16
 5.5264809e-18]",0
1008,1009,"[1.6055637e-06 1.2911972e-06 1.6843413e-07 ... 2.1651968e-07 1.9233232e-05
 1.9450122e-06]",0
1009,1010,"[9.8175532e-15 2.0400279e-14 5.2261754e-13 ... 3.1680555e-15 7.9550735e-16
 2.8200675e-10]",0
1010,1011,"[2.4882961e-15 3.4541184e-14 2.2992467e-13 ... 1.3425625e-12 3.0129249e-18
 2.2403830e-14]",0
1011,1012,"[7.5483705e-15 7.0349390e-16 1.5147167e-14 ... 8.2195648e-16 8.6871807e-18
 3.4610545e-15]",0
1012,1013,"[7.36274834e-15 7.04799387e-16 9.20010447e-16 ... 1.04313246e-16
 3.19061429e-15 4.62371081e-13]",0
1013,1014,"[1.05629557e-14 2.97715471e-17 1.04065004e-13 ... 6.07826032e-14
 7.47500256e-11 4.34897683e-14]",0
1014,1015,"[4.2910152e-16 5.0040382e-14 2.2158733e-15 ... 4.4399689e-13 7.2135672e-15
 9.6319237e-12]",0
1015,1016,"[8.7946262e-15 1.1251552e-13 5.8548456e-14 ... 1.1549972e-12 1.3625136e-20
 2.6907140e-16]",0
1016,1017,"[1.3178491e-15 1.0000000e+00 6.4314071e-10 ... 1.4324470e-12 1.9092941e-20
 7.2331582e-15]",0
1017,1018,"[8.6311011e-16 3.0521585e-14 9.2556618e-14 ... 5.2745191e-15 2.0919319e-20
 3.6990458e-15]",0
1018,1019,"[7.2755648e-07 1.0026587e-06 9.4230774e-07 ... 4.8842248e-05 1.5536725e-04
 3.7444868e-05]",0
1019,1020,"[1.6790320e-18 6.7958467e-18 2.4193783e-15 ... 1.4875819e-15 2.3716194e-19
 1.5103905e-16]",0
1020,1021,"[3.2995641e-15 1.7088563e-14 5.7551514e-15 ... 6.8604051e-14 1.7088296e-11
 4.4306440e-14]",0
1021,1022,"[8.0216925e-15 4.6311930e-14 3.0079471e-14 ... 8.0738169e-16 1.2826560e-13
 3.7823074e-14]",0
1022,1023,"[1.8246487e-14 2.4349380e-11 5.0468386e-13 ... 2.5325870e-11 8.5304891e-14
 5.4861654e-13]",0
1023,1024,"[1.3217663e-09 8.1613535e-11 2.8267697e-10 ... 3.0638927e-09 1.3659664e-07
 8.8160319e-11]",0
1024,1025,"[1.9220675e-13 3.3897487e-09 3.1480641e-11 ... 3.5159831e-10 1.2774104e-15
 2.2010989e-13]",0
1025,1026,"[9.5754274e-07 7.3582345e-07 9.2831760e-07 ... 7.1091613e-08 3.9361275e-05
 2.6851811e-07]",0
1026,1027,"[7.2387071e-15 1.7243316e-12 3.7423942e-14 ... 7.7027753e-14 4.9581476e-15
 1.4603839e-13]",0
1027,1028,"[5.5521362e-17 2.4312111e-15 3.5516059e-13 ... 2.0428026e-12 1.3781763e-18
 6.6743285e-17]",0
1028,1029,"[6.6160925e-07 1.5916206e-05 6.4779897e-06 ... 1.3793258e-05 4.4248917e-04
 4.0296105e-05]",0
1029,1030,"[3.0690114e-14 1.6387227e-12 3.3127787e-13 ... 5.3168261e-13 4.1204295e-17
 6.0524768e-13]",0
1030,1031,"[2.5153190e-07 2.3646416e-07 2.5239456e-07 ... 1.7627621e-06 3.1940189e-07
 4.8710683e-07]",0
1031,1032,"[4.8204940e-14 2.4137174e-12 1.1449979e-11 ... 4.1256694e-12 2.5896338e-20
 1.3374329e-12]",0
1032,1033,"[5.9959011e-16 2.1411458e-15 7.3653565e-16 ... 1.0578915e-12 2.6154700e-17
 9.0286916e-14]",0
1033,1034,"[1.4315380e-15 6.1629867e-15 4.6020973e-15 ... 4.2949479e-15 2.0470394e-11
 5.0318349e-13]",0
1034,1035,"[8.7150373e-16 7.2866046e-16 1.0051559e-14 ... 1.2109189e-15 1.0740273e-14
 2.0864471e-14]",0
1035,1036,"[3.5862096e-15 6.7059113e-13 1.1914335e-12 ... 5.7766847e-15 4.1585030e-16
 7.8243488e-13]",0
1036,1037,"[3.3757905e-14 1.3157038e-12 1.3365105e-11 ... 1.6554426e-11 2.2792876e-17
 7.7054243e-13]",0
1037,1038,"[2.1311808e-14 2.1119920e-14 1.5115153e-15 ... 3.3809274e-17 5.4266225e-18
 1.6826221e-11]",0
1038,1039,"[3.3403206e-12 8.2122964e-10 1.0871803e-10 ... 8.9604652e-12 5.6158136e-16
 3.0834552e-10]",0
1039,1040,"[6.1966003e-16 1.0939283e-11 2.1861588e-12 ... 5.3257984e-13 8.2871712e-21
 7.8856561e-13]",0
1040,1041,"[1.1282706e-14 5.2347289e-12 1.9761803e-11 ... 1.0000000e+00 6.8098372e-17
 9.8524880e-14]",0
1041,1042,"[1.4269473e-15 1.1459159e-14 8.3214694e-12 ... 1.4090660e-13 1.2528200e-19
 1.5246841e-15]",0
1042,1043,"[1.4512919e-13 1.5193157e-11 4.7323319e-11 ... 2.6951612e-08 7.6363693e-11
 5.3300486e-11]",0
1043,1044,"[1.6427162e-09 6.4564324e-07 5.3027831e-09 ... 2.2133366e-07 2.8397709e-10
 3.3652857e-08]",0
1044,1045,"[8.2181549e-14 3.0081569e-14 3.5095238e-16 ... 3.1643332e-15 1.6228291e-17
 3.0499559e-14]",0
1045,1046,"[7.3769734e-15 7.4443144e-14 1.6418075e-12 ... 4.9628406e-15 2.6457451e-17
 1.1898432e-13]",0
1046,1047,"[9.39969606e-14 1.09112355e-11 1.27664928e-13 ... 5.96122218e-13
 3.34677038e-16 2.46286390e-12]",0
1047,1048,"[7.4360344e-12 5.6775752e-12 3.1981256e-12 ... 2.0497586e-11 7.4433244e-13
 2.9528335e-12]",0
1048,1049,"[1.4204301e-15 2.3055904e-11 1.7743761e-10 ... 5.5778372e-12 7.6492115e-16
 1.4083444e-15]",0
1049,1050,"[7.9322566e-16 3.7500499e-16 6.6981832e-15 ... 8.3269935e-16 1.0000000e+00
 1.5617157e-16]",0
1050,1051,"[2.4147313e-15 1.4449310e-14 2.6282473e-13 ... 6.2747462e-14 5.4926447e-10
 1.4555402e-16]",0
1051,1052,"[2.4672574e-14 4.7169739e-13 4.3197182e-11 ... 1.9257694e-10 6.0006117e-17
 8.0852946e-13]",0
1052,1053,"[7.2596128e-15 5.0320170e-13 3.7141327e-15 ... 1.9770736e-15 1.0085746e-21
 3.9936917e-15]",0
1053,1054,"[3.2659802e-14 4.2028625e-12 6.9292167e-12 ... 1.2068067e-13 8.0707337e-17
 2.0084782e-13]",0
1054,1055,"[3.6429152e-14 9.5693742e-15 4.4534905e-12 ... 1.5492765e-11 3.3323130e-15
 2.6363048e-10]",0
1055,1056,"[1.5636825e-10 1.0474726e-10 9.9674484e-11 ... 2.0511402e-11 5.7435747e-11
 6.0634629e-11]",0
1056,1057,"[7.99053295e-17 1.00771138e-17 6.29182955e-16 ... 6.72341799e-17
 1.08023065e-16 1.52057542e-14]",0
1057,1058,"[1.9032303e-13 1.3082456e-15 5.4479476e-11 ... 7.1590844e-16 6.8794075e-11
 3.5516000e-14]",0
1058,1059,"[2.2299498e-15 6.1310696e-16 4.6932236e-15 ... 8.0807148e-17 1.3908319e-16
 1.7318258e-13]",0
1059,1060,"[1.0018790e-14 1.1251643e-12 1.2048053e-14 ... 9.7413072e-14 2.3956143e-12
 2.2688997e-13]",0
1060,1061,"[1.7163685e-15 1.4932369e-14 4.9686302e-14 ... 3.7581543e-13 3.1537161e-17
 1.1102647e-16]",0
1061,1062,"[5.3789577e-12 7.8368683e-12 5.8305795e-12 ... 9.5640232e-12 1.5610129e-12
 1.0870660e-12]",0
1062,1063,"[1.4799500e-14 6.1652387e-13 8.9929434e-14 ... 2.1078107e-14 9.7780857e-15
 5.6577490e-12]",0
1063,1064,"[1.23189516e-14 3.99892467e-13 5.29839912e-14 ... 1.06168568e-12
 3.85899835e-13 6.86064790e-12]",0
1064,1065,"[2.7755576e-14 5.3303895e-14 1.2249925e-14 ... 4.7749647e-12 2.4591437e-14
 3.5950253e-14]",0
1065,1066,"[3.2851038e-14 1.8766100e-15 2.7166429e-12 ... 5.7458888e-13 5.6144496e-19
 1.5690860e-14]",0
1066,1067,"[4.9691844e-16 4.6981245e-18 1.7690018e-15 ... 6.5123850e-17 1.3391328e-16
 2.4096414e-16]",0
1067,1068,"[2.1911859e-15 1.7223493e-16 3.2690479e-13 ... 2.3528639e-14 9.0237262e-12
 1.2793624e-13]",0
1068,1069,"[4.0609836e-13 2.9166561e-12 1.1477213e-12 ... 1.0803316e-12 1.4641384e-12
 4.0868432e-13]",0
1069,1070,"[6.0912003e-14 5.7584593e-14 1.6625480e-13 ... 2.8993303e-15 1.5195381e-17
 1.3895852e-13]",0
1070,1071,"[1.4518708e-10 1.3111915e-09 4.8902654e-10 ... 7.5909348e-11 6.6054673e-07
 4.2266943e-10]",0
1071,1072,"[1.9479648e-17 2.8733552e-16 4.0304031e-17 ... 1.3793685e-13 3.5953166e-16
 7.8612231e-13]",0
1072,1073,"[1.6208336e-15 6.3451729e-15 3.4257126e-12 ... 2.9095138e-14 2.5701442e-15
 3.4059792e-15]",0
1073,1074,"[2.4144519e-08 7.3240329e-08 7.4545289e-07 ... 2.2038318e-09 2.3125944e-08
 4.8460031e-08]",0
1074,1075,"[2.2109920e-16 1.5126615e-17 1.6563182e-14 ... 1.0091308e-17 4.7964920e-18
 9.1040914e-17]",0
1075,1076,"[1.33425934e-14 1.56080173e-12 2.24631765e-14 ... 7.78642626e-14
 3.91585813e-18 7.10818530e-14]",0
1076,1077,"[3.6695388e-14 2.1727278e-11 1.5909689e-12 ... 7.9014307e-13 1.6662002e-14
 2.2522019e-11]",0
1077,1078,"[1.88954077e-14 3.16061088e-13 3.02330466e-10 ... 1.09780816e-10
 2.38064646e-12 1.74984837e-13]",0
1078,1079,"[6.1815374e-16 1.2730079e-15 3.1024724e-13 ... 8.8283359e-16 1.5552434e-21
 9.3030196e-15]",0
1079,1080,"[1.0804502e-11 2.5009603e-10 1.0452836e-09 ... 4.3266077e-10 2.8540524e-13
 4.1393033e-10]",0
1080,1081,"[9.0647984e-16 1.8033873e-18 1.4821604e-16 ... 9.5622482e-17 3.0939965e-14
 1.2650114e-14]",0
1081,1082,"[1.8772534e-16 4.0012970e-17 3.6398329e-17 ... 2.1595613e-15 2.1773985e-20
 5.7410741e-15]",0
1082,1083,"[2.7953392e-16 1.4345945e-14 3.8802969e-14 ... 1.2967898e-14 7.1168631e-15
 7.9126464e-15]",0
1083,1084,"[7.93564041e-08 1.02743115e-05 3.73721264e-06 ... 1.17384388e-06
 1.14696456e-06 1.46907180e-08]",0
1084,1085,"[2.2141750e-15 2.0013203e-12 4.0916855e-14 ... 3.5164971e-15 7.4832529e-17
 1.6515224e-15]",0
1085,1086,"[5.4656304e-08 3.7421652e-09 3.2668331e-07 ... 1.3419822e-09 5.8313673e-11
 3.4483647e-09]",0
1086,1087,"[7.3434114e-13 7.4158297e-09 1.1540471e-09 ... 6.5810100e-09 2.8091360e-14
 1.5871703e-09]",0
1087,1088,"[4.2051071e-11 7.1174072e-10 6.7817918e-11 ... 1.4871572e-09 2.9055109e-12
 2.7118110e-12]",0
1088,1089,"[1.05629557e-14 2.97715471e-17 1.04065004e-13 ... 6.07826032e-14
 7.47500256e-11 4.34897683e-14]",0
1089,1090,"[6.7959571e-16 2.1310719e-17 1.3030672e-15 ... 2.4717509e-14 1.9466223e-15
 3.2932014e-15]",0
1090,1091,"[1.6141313e-17 3.3232932e-19 1.5429368e-18 ... 2.7829201e-18 3.6715238e-13
 7.7597721e-17]",0
1091,1092,"[3.1444709e-14 5.7743524e-14 3.0127027e-13 ... 2.6027867e-12 1.8683732e-16
 5.6385889e-14]",0
1092,1093,"[1.3311429e-14 1.6440261e-12 2.4601711e-14 ... 6.8866252e-14 3.7943374e-18
 7.2339351e-14]",0
1093,1094,"[6.9686600e-08 1.5745236e-07 2.2074322e-07 ... 3.0083569e-08 1.4445010e-06
 1.6967522e-09]",0
1094,1095,"[1.7250060e-12 7.9834354e-13 5.2925633e-13 ... 6.5505690e-13 6.8418209e-11
 1.5998665e-13]",0
1095,1096,"[1.4210102e-07 7.0368260e-06 5.9413861e-07 ... 2.3889204e-08 7.3662466e-07
 4.7785083e-08]",0
1096,1097,"[2.0896411e-14 5.3707264e-12 3.5137919e-13 ... 3.7340397e-13 9.8824127e-14
 1.0631969e-13]",0
1097,1098,"[1.7584463e-14 4.9310989e-15 1.9813495e-12 ... 1.1038230e-11 3.1335037e-13
 3.6549501e-13]",0
1098,1099,"[7.1026792e-15 7.8301975e-14 1.9564819e-12 ... 4.2175193e-15 1.7917311e-17
 1.2347469e-13]",0
1099,1100,"[4.4978201e-16 7.4758381e-16 1.0996470e-16 ... 1.1785049e-13 6.0550917e-15
 3.1244016e-10]",0
1100,1101,"[3.4113479e-16 3.5436950e-17 1.7748216e-15 ... 1.0423846e-16 3.3682990e-17
 8.5051039e-16]",0
1101,1102,"[1.8485876e-15 6.0013275e-15 2.2735436e-13 ... 1.8138072e-12 3.8290822e-14
 4.9231323e-14]",0
1102,1103,"[1.4861534e-14 1.1412167e-12 3.9318583e-11 ... 1.5718593e-11 4.1536198e-16
 1.2968483e-12]",0
1103,1104,"[1.2189327e-14 4.8730655e-11 7.8931501e-13 ... 6.6782205e-11 2.4874870e-17
 4.3687452e-15]",0
1104,1105,"[2.6160566e-07 8.2275114e-04 8.1318276e-06 ... 1.3839620e-05 1.2742841e-08
 7.2544579e-05]",0
1105,1106,"[2.6755569e-15 2.1868342e-16 9.3749695e-14 ... 8.4384626e-13 1.0898801e-14
 1.1816854e-13]",0
1106,1107,"[7.8636591e-15 2.8556591e-12 1.8854460e-12 ... 3.5022565e-13 1.0019339e-19
 2.9960487e-14]",0
1107,1108,"[3.2152583e-15 3.1966634e-11 9.6384001e-14 ... 1.2058174e-13 2.5291541e-19
 1.4259406e-15]",0
1108,1109,"[1.2515518e-15 8.1983997e-15 9.6602236e-15 ... 5.9593969e-15 2.1276116e-17
 2.1828505e-12]",0
1109,1110,"[9.0647984e-16 1.8033873e-18 1.4821604e-16 ... 9.5622482e-17 3.0939965e-14
 1.2650114e-14]",0
1110,1111,"[5.2369675e-15 5.5956325e-12 2.8061550e-10 ... 5.0041009e-12 6.8154058e-15
 3.0820386e-15]",0
1111,1112,"[9.2907842e-15 4.3406732e-14 2.8984139e-14 ... 8.0276891e-16 1.6995932e-13
 4.0663772e-14]",0
1112,1113,"[8.11897512e-15 1.67004044e-15 1.28259414e-14 ... 8.98345092e-13
 1.70526259e-13 5.32994439e-13]",0
1113,1114,"[3.1529385e-14 2.7023695e-15 1.5368414e-15 ... 2.2360571e-15 1.6676029e-14
 6.2261940e-16]",0
1114,1115,"[3.0094407e-07 3.4753961e-07 1.3214182e-07 ... 4.6136722e-07 4.6527148e-05
 8.4733642e-07]",0
1115,1116,"[1.8127634e-15 1.9627966e-14 3.3548250e-15 ... 3.9531404e-14 5.0669716e-12
 3.8491020e-14]",0
1116,1117,"[8.0076028e-14 9.9986364e-14 3.2510266e-14 ... 1.2441024e-15 6.0115500e-14
 7.2986822e-15]",0
1117,1118,"[1.2062539e-14 1.4884925e-12 1.0160321e-12 ... 3.1920801e-12 8.0080652e-13
 3.9058407e-14]",0
1118,1119,"[4.8090194e-09 1.1175970e-09 4.5871271e-09 ... 4.4740747e-10 9.0472533e-08
 1.5365772e-09]",0
1119,1120,"[6.8139966e-06 8.7286680e-06 4.6937257e-06 ... 2.5894271e-05 1.3730910e-06
 8.3063769e-06]",0
1120,1121,"[9.9828095e-16 2.9217704e-14 7.9529655e-12 ... 7.1773419e-13 3.4986906e-13
 1.5396206e-14]",0
1121,1122,"[2.4290338e-14 1.3402488e-13 1.0873807e-13 ... 3.2395876e-14 8.8517433e-15
 1.1142669e-14]",0
1122,1123,"[1.1958757e-15 3.0406751e-15 1.9134038e-15 ... 4.7080171e-15 1.2454313e-16
 4.3191447e-17]",0
1123,1124,"[7.76936868e-17 1.01806306e-16 1.88108950e-15 ... 1.46448066e-14
 1.32225150e-13 1.08527441e-15]",0
1124,1125,"[2.3038076e-13 1.6503039e-11 1.8142942e-13 ... 1.5868001e-15 4.3961097e-16
 5.1660105e-16]",0
1125,1126,"[7.7748316e-15 1.3734803e-16 5.9895918e-16 ... 1.7900036e-16 1.6498663e-15
 1.3807109e-13]",0
1126,1127,"[2.1394557e-15 9.5096305e-13 4.0105003e-15 ... 7.2280557e-15 3.0316527e-15
 9.2180605e-15]",0
1127,1128,"[1.8964797e-15 7.3171124e-14 9.5455666e-15 ... 3.0474318e-16 5.2344658e-17
 3.0495050e-14]",0
1128,1129,"[1.2757253e-15 8.5893579e-15 7.1167547e-15 ... 2.9573361e-16 1.1216478e-16
 1.7377135e-15]",0
1129,1130,"[9.9078820e-16 3.7507529e-15 9.1273602e-16 ... 8.3627378e-17 6.4619799e-16
 6.8369408e-15]",0
1130,1131,"[2.5583669e-15 3.2245227e-13 3.3810373e-13 ... 5.1133901e-15 3.5502286e-18
 2.2321934e-14]",0
1131,1132,"[4.2007244e-15 3.5065364e-12 2.1481593e-13 ... 9.2692347e-13 2.2956073e-15
 2.2136790e-13]",0
1132,1133,"[4.3558652e-15 2.6962321e-12 5.4351489e-14 ... 3.3816918e-15 7.5484032e-14
 2.0084964e-10]",0
1133,1134,"[3.7497657e-15 2.7927388e-16 4.5724517e-16 ... 8.3530458e-17 1.4660354e-13
 1.9643835e-15]",0
1134,1135,"[8.8804960e-14 1.2375061e-12 2.6160867e-11 ... 3.0599416e-13 2.0545140e-15
 2.7745455e-11]",0
1135,1136,"[2.4085750e-10 3.9565408e-12 9.7447460e-11 ... 3.9412758e-11 1.2798635e-09
 4.6427424e-12]",0
1136,1137,"[1.6683583e-08 3.3836201e-07 5.7454951e-08 ... 7.6546787e-09 3.4058665e-08
 8.3527453e-08]",0
1137,1138,"[2.1911859e-15 1.7223493e-16 3.2690479e-13 ... 2.3528639e-14 9.0237262e-12
 1.2793624e-13]",0
1138,1139,"[1.0591367e-08 1.0695831e-09 6.5452199e-09 ... 5.9307537e-10 1.3265631e-07
 1.6243130e-09]",0
1139,1140,"[6.5384825e-14 7.7132944e-12 1.2343890e-13 ... 2.0097926e-13 9.8139545e-16
 1.1499261e-12]",0
1140,1141,"[7.99053295e-17 1.00771138e-17 6.29182955e-16 ... 6.72341799e-17
 1.08023065e-16 1.52057542e-14]",0
1141,1142,"[2.2048867e-15 2.5395617e-15 4.5373725e-15 ... 2.1937252e-14 2.6340147e-16
 3.5137883e-15]",0
1142,1143,"[2.6497402e-13 6.1617035e-12 4.6539374e-12 ... 6.6364449e-11 7.9235932e-12
 2.9824140e-12]",0
1143,1144,"[8.0615985e-16 5.2352697e-15 7.1817171e-15 ... 4.7428797e-15 1.1881172e-17
 1.9920738e-12]",0
1144,1145,"[3.4024763e-09 4.4705285e-08 1.8381304e-08 ... 3.3836777e-08 3.6807939e-02
 4.7414957e-07]",0
1145,1146,"[1.5453968e-13 9.8218710e-13 1.4929547e-14 ... 8.9751381e-14 1.9151592e-12
 2.7964846e-13]",0
1146,1147,"[3.5862096e-15 6.7059113e-13 1.1914335e-12 ... 5.7766847e-15 4.1585027e-16
 7.8243493e-13]",0
1147,1148,"[5.83973895e-16 7.54035289e-12 1.08113215e-11 ... 1.14262956e-13
 2.22538531e-16 8.92710558e-12]",0
1148,1149,"[6.7959571e-16 2.1310719e-17 1.3030672e-15 ... 2.4717509e-14 1.9466223e-15
 3.2932014e-15]",0
1149,1150,"[1.8801794e-14 2.0115319e-11 2.0759418e-12 ... 5.5193209e-13 1.7673426e-15
 5.0082664e-11]",0
1150,1151,"[4.3862934e-16 1.4867373e-14 6.3702261e-15 ... 1.9714692e-16 6.1324201e-18
 3.5369039e-16]",0
1151,1152,"[1.2413456e-13 1.4996525e-13 2.7935223e-14 ... 1.7763898e-13 2.0793604e-15
 4.5370158e-14]",0
1152,1153,"[5.1627136e-10 5.2049698e-11 7.0772628e-12 ... 3.5068039e-11 2.3107258e-08
 2.4232429e-11]",0
1153,1154,"[1.1230999e-15 4.8462657e-16 1.9799122e-14 ... 2.3956654e-15 1.5268725e-15
 5.7462008e-15]",0
1154,1155,"[3.1064245e-15 1.0306588e-13 6.3836814e-14 ... 9.2221846e-13 2.9145238e-14
 8.3605499e-14]",0
1155,1156,"[8.7848692e-15 1.6315175e-13 1.8374291e-16 ... 7.0711263e-16 4.0597918e-13
 1.6851432e-15]",0
1156,1157,"[3.2075884e-06 3.2914973e-05 5.7486168e-06 ... 6.0820594e-06 1.2017696e-07
 5.1611219e-06]",0
1157,1158,"[2.2191545e-16 1.7955970e-17 1.1774797e-14 ... 5.2594906e-15 1.9609600e-17
 4.4714021e-18]",0
1158,1159,"[3.5203055e-07 1.5054393e-08 8.5282488e-07 ... 7.9114516e-06 1.0071162e-06
 1.1087560e-06]",0
1159,1160,"[4.2184363e-15 4.5085612e-14 3.6762589e-14 ... 6.6629132e-15 1.8747641e-15
 2.7532632e-15]",0
1160,1161,"[9.4163077e-15 1.0466023e-12 3.3750730e-12 ... 5.0258495e-13 6.0898443e-13
 3.5610247e-11]",0
1161,1162,"[8.4811334e-15 9.2746415e-14 2.1832511e-15 ... 1.6347758e-13 4.4255361e-17
 4.8125127e-17]",0
1162,1163,"[9.1350276e-15 6.0190165e-11 3.5127532e-13 ... 3.9727058e-16 1.6427421e-18
 4.1140980e-14]",0
1163,1164,"[1.7234937e-15 4.2469001e-16 3.0149875e-15 ... 2.9313828e-14 3.9266420e-11
 9.0968845e-14]",0
1164,1165,"[1.1567902e-13 4.1711341e-14 1.5233813e-14 ... 4.0381495e-13 1.0101935e-16
 2.3837618e-12]",0
1165,1166,"[2.4956252e-15 8.6820589e-15 2.2147421e-14 ... 1.6899078e-14 7.7817711e-16
 3.9233441e-13]",0
1166,1167,"[1.3074153e-13 7.4454339e-11 4.7278186e-13 ... 1.4177960e-12 4.4159134e-14
 2.4857181e-13]",0
1167,1168,"[3.6907806e-18 9.3616431e-17 8.9174210e-16 ... 2.6850862e-15 1.0845598e-20
 5.7403674e-17]",0
1168,1169,"[2.0307169e-11 1.1311418e-11 5.9773892e-12 ... 9.3949458e-13 3.3850431e-09
 4.0372764e-11]",0
1169,1170,"[6.5092492e-19 2.1115436e-19 5.3966452e-19 ... 3.2937226e-19 1.3906909e-13
 1.3501918e-16]",0
1170,1171,"[2.1147617e-08 4.4855943e-07 1.3533241e-07 ... 2.1315381e-07 2.0511239e-07
 1.1719021e-06]",0
1171,1172,"[1.3626002e-15 5.8871182e-14 5.0934244e-12 ... 1.6654601e-11 1.6724232e-17
 3.4302614e-13]",0
1172,1173,"[7.38547678e-15 1.91856486e-14 6.31901974e-13 ... 8.09619299e-12
 1.03416295e-11 3.89068958e-13]",0
1173,1174,"[1.9143130e-07 4.6994469e-08 1.5344342e-07 ... 1.3141075e-06 3.7454258e-04
 3.4903514e-06]",0
1174,1175,"[5.0118272e-16 1.7762016e-17 4.9625187e-15 ... 2.3603218e-17 4.7112506e-15
 4.1922896e-14]",0
1175,1176,"[7.3895843e-17 3.0033692e-16 4.8362901e-17 ... 1.1891444e-13 4.3251179e-15
 7.0701973e-12]",0
1176,1177,"[3.1247451e-19 4.7870965e-18 1.4368879e-16 ... 3.6004736e-18 1.1854055e-17
 1.5677547e-18]",0
1177,1178,"[1.3155368e-14 3.8139106e-12 4.2987115e-14 ... 1.0328495e-12 9.7402145e-17
 6.8443363e-12]",0
1178,1179,"[3.0441337e-15 8.3686862e-14 3.1849093e-16 ... 1.7728507e-17 2.8569513e-15
 2.1739846e-15]",0
1179,1180,"[5.0038805e-16 1.7086999e-14 2.4331782e-15 ... 4.9091213e-15 9.7836022e-16
 9.1076091e-15]",0
1180,1181,"[9.6967010e-15 2.0716137e-13 3.7174070e-15 ... 4.7963148e-12 2.7286071e-16
 7.4590924e-15]",0
1181,1182,"[2.4252737e-15 4.9341526e-13 2.9569591e-12 ... 3.6774812e-13 3.7749166e-12
 2.6425444e-12]",0
1182,1183,"[2.4937396e-16 1.9700597e-12 1.3549969e-14 ... 7.2090280e-15 4.0989671e-17
 3.2142388e-16]",0
1183,1184,"[5.8429281e-15 2.7576415e-11 8.1441513e-14 ... 3.3067123e-13 2.5520924e-13
 7.2472342e-14]",0
1184,1185,"[1.6427162e-09 6.4564324e-07 5.3027831e-09 ... 2.2133366e-07 2.8397709e-10
 3.3652857e-08]",0
1185,1186,"[2.8604912e-14 6.0204138e-12 1.0224824e-12 ... 2.8027100e-10 7.8872935e-17
 2.7925085e-13]",0
